"offset","source","target","note"
"0x0C79C2","B1 %-17s","",""
"0x0C79CB","%3s(%4s) ","",""
"0x0C79D5","%2d/%2d  %4s %4s","",""
"0x0C79E6","Will send a spy to %s Base.","",""
"0x0C7A03","success","",""
"0x0C7A0B","failure","",""
"0x0C7A13","%s (%s)","",""
"0x0C7A1B","%s (%s)","",""
"0x0C7A39"," %-12s","",""
"0x0C7A48","B1 Officer     Nat.","",""
"0x0C7A63"," %-12s","",""
"0x0C7A6A","%2s ","",""
"0x0C7A74","B1 Officer     Nat.","",""
"0x0C7A88","NAVY","",""
"0x0C7A8D","ARMY","",""
"0x0C7A92","ADMIRAL","",""
"0x0C7A9A","GENERAL","",""
"0x0C7AB9","UWhat would you like to do?","",""
"0x0C7AD6","DATA","",""
"0x0C7ADB","NAVY","",""
"0x0C7AE0","ARMY","",""
"0x0C7AE5","NEW ARMS","",""
"0x0C7B02","1. Occupy the enemy's capital.","",""
"0x0C7B21","the U.S.A.","",""
"0x0C7B2C","Japan","",""
"0x0C7B32","to force %s to surrender.","",""
"0x0C7B4C","Occupation was successful.","",""
"0x0C7B67","Occupation not accomplished.","",""
"0x0C7B84","Enemy's current GNP is %d.","",""
"0x0C7B9F","Your current base yield is %d.","",""
"0x0C7BC2",">+6?:F","",""
"0x0C7BCC","C>H136Occupy","",""
"0x0C7BD9","Defend","",""
"0x0C7BE0","Destroy","",""
"0x0C7BF3","VVictory Condition","",""
"0x0C7C06","Current Status","",""
"0x0C7C1C","Operation Goals","",""
"0x0C7C2C","Enemy Goals","",""
"0x0C7C3D","Both","",""
"0x0C7C46","%s %d. %-8s%-12s(%s)","",""
"0x0C7C5C","Currently Unknown","",""
"0x0C7C6F","Plains","",""
"0x0C7C76","Town","",""
"0x0C7C7B","Jungle","",""
"0x0C7C82","Mountains","",""
"0x0C7CB2","%3d %-12s%3s  %-9s ","",""
"0x0C7CC6","----","",""
"0x0C7CCB","----","",""
"0x0C7CD0","%d Un","",""
"0x0C7CD6","%d Un","",""
"0x0C7CDC","%d Un","",""
"0x0C7CE2","%d Un","",""
"0x0C7CE8","%4s %4s","",""
"0x0C7CF8"," CANCEL ALL DELEGATIONS","",""
"0x0C7D10","%-76s","",""
"0x0C7D27","B1%2d ","",""
"0x0C7D2F","%-12s ","",""
"0x0C7D37","%-12s","",""
"0x0C7D3D","%-12s","",""
"0x0C7D43","%3d-%3d     ","",""
"0x0C7D51","%36s","",""
"0x0C7D5B","------   ","",""
"0x0C7D65","%-7s%2s","",""
"0x0C7D6D","%-7s  ","",""
"0x0C7D74","There are no %s.","",""
"0x0C7D85","fleets","",""
"0x0C7D98","%-76s","",""
"0x0C7DA9"," %2s %-12s ","",""
"0x0C7DB5","%-5s","",""
"0x0C7DBB","%-12s","",""
"0x0C7DC1","%4d/%d%8d%9d","",""
"0x0C7DCE","------","",""
"0x0C7DD5","%3d/8  %-6s","",""
"0x0C7DE1","base A.F.","",""
"0x0C7DF6"," %2s %-12s ","",""
"0x0C7E02","%-5s","",""
"0x0C7E08","%-12s ","",""
"0x0C7E0F","%3d/%d%8d%9d","",""
"0x0C7E20","None","",""
"0x0C7E25","%5s  %-8s","",""
"0x0C7E2F","base A.F.","",""
"0x0C7E39","%-76s","",""
"0x0C7E43","Army Div.","",""
"0x0C7E51","B1%4s %-10s","",""
"0x0C7E5D","%-6s","",""
"0x0C7E63","%-14s","",""
"0x0C7E69","%s Fleet","",""
"0x0C7E72","%-12s","",""
"0x0C7E78","------","",""
"0x0C7E7F","%s %s","",""
"0x0C7E85"," %4d%4d/1   %-10s","",""
"0x0C7E97","unit","",""
"0x0C7EA4","B1%3d ","",""
"0x0C7EAB","%3s  ","",""
"0x0C7EB2","%-12s","",""
"0x0C7EB8","%s Fleet","",""
"0x0C7EC1","%-12s","",""
"0x0C7EC7","------","",""
"0x0C7ECE","%s %s","",""
"0x0C7ED4","Infantry","",""
"0x0C7EE9","%-12s%4d %3s %-10s","",""
"0x0C7EFC","army division","",""
"0x0C7F0A","%-76s","",""
"0x0C7F1E","%2d ","",""
"0x0C7F23","%-12s ","",""
"0x0C7F2A","%-11s","",""
"0x0C7F31","%-12s","",""
"0x0C7F37","%-12s","",""
"0x0C7F3D","%3d-%3d     ","",""
"0x0C7F4A","%2d%3d%3d(%3d%%) ","",""
"0x0C7F5C","------- --","",""
"0x0C7F67","%-8s%2s","",""
"0x0C7F6F","%-10s","",""
"0x0C7F78","submarines","",""
"0x0C7F83","NAVY A.F.","",""
"0x0C7F8D","ARMY A.F.","",""
"0x0C7F97","MARINES","",""
"0x0C7F9F","ARMY DIV.","",""
"0x0C7FA9","SUBMARINE","",""
"0x0C7FC7","[FLEET","",""
"0x0C7FCE","UNIT","",""
"0x0C7FD3","BASE","",""
"0x0C7FD8","POST","",""
"0x0C7FDD","NATION","",""
"0x0C7FE4","FOREIGN","",""
"0x0C7FEC","GOALS","",""
"0x0C8018","B1U.S.A. Japan","",""
"0x0C802C","JAPANESE","",""
"0x0C8035","U.S.","",""
"0x0C8041","R%c%s NAVY RESERVES","",""
"0x0C805C","C5%-13s","",""
"0x0C8064","C7%2s: %-16s%5d","",""
"0x0C8075","JAPANESE","",""
"0x0C807E","U.S.","",""
"0x0C808A","R%c%s ARMY RESERVES","",""
"0x0C80A5","C5%-14s","",""
"0x0C80AD","C7%s: %-16s%5d","",""
"0x0C80BD","Anti-air Radar","",""
"0x0C80CC","Seaborne Radar","",""
"0x0C80DB","Gunnery Radar","",""
"0x0C80E9","VT Fuse","",""
"0x0C80F1","Cryptograph","",""
"0x0C8101","Oxygen Torpedo","",""
"0x0C8110","Incendiary Bomb","",""
"0x0C8120","Flame Thrower","",""
"0x0C812E","Shipboard Rocket","",""
"0x0C813F","Guided Missile","",""
"0x0C8152","B1 NEW ARMS","",""
"0x0C8161","Declare War","",""
"0x0C816D","Enter War","",""
"0x0C8177","Mil. Pact","",""
"0x0C8181","Aid Pact","",""
"0x0C818A","Betray Pact","",""
"0x0C8196","Peace Pact","",""
"0x0C81A1","Negotiations","",""
"0x0C81C9","]At War","",""
"0x0C81D1","Alliance","",""
"0x0C81DA","-----------","",""
"0x0C81F1","[ %-10s","",""
"0x0C81F9","%-11s %-11s ","",""
"0x0C8206","%-10s%3d  ","",""
"0x0C8211","-------------","",""
"0x0C821F","%-13s","",""
"0x0C822C","----","",""
"0x0C8231","Poor","",""
"0x0C8236","Avg.","",""
"0x0C823B","Rich","",""
"0x0C8240",",^F^1^J^6^N^;^","",""
"0x0C8269"," %2s %-12s","",""
"0x0C8274","Home","",""
"0x0C8279","Cap.","",""
"0x0C827E","    ","",""
"0x0C8283","Navy","",""
"0x0C8288","Army","",""
"0x0C8291"," %-4s%-5s","",""
"0x0C829B","%2d/%2d %-5s%-7s","",""
"0x0C82AD","%27s","",""
"0x0C82B2","%5d/%5d ","",""
"0x0C82BB","%5d%5d%5d","",""
"0x0C82CC","%s Class","",""
"0x0C82DC","%3s %-18s","",""
"0x0C82EA","B<%10s","",""
"0x0C82F5","B5%d","",""
"0x0C8307","B=%2d","",""
"0x0C8325","high gun","",""
"0x0C832E","amphibious gun","",""
"0x0C833D","tube","",""
"0x0C8342","!_H_%_L_._P_=_B^","",""
"0x0C8353","%2d.%dcm %s%s x%d","",""
"0x0C8366","C5Arms:","",""
"0x0C836E","C7%s %s %s","",""
"0x0C837A","C5Ships:","",""
"0x0C8383","C7%s","",""
"0x0C8396","%s Class","",""
"0x0C83B6","%s Class","",""
"0x0C83CD","C5Arms:","",""
"0x0C83D5","C7%s","",""
"0x0C83E1","%-16s","",""
"0x0C83EE","%-14s","",""
"0x0C840F","B0%s","",""
"0x0C841B","%-10s","",""
"0x0C843F","tank gun","",""
"0x0C844D","C5Arms:","",""
"0x0C8459","%5s%3d.%dmm %s%s x%d","",""
"0x0C8472","B0%s","",""
"0x0C847E"," Class","",""
"0x0C8485","%-18s","",""
"0x0C84A2","%2d.%dcm %s%s x%d","",""
"0x0C84B5","C5Arms:","",""
"0x0C84BD","C7%s  %s","",""
"0x0C84C7","C5Submarines:","",""
"0x0C84D5","C7%s","",""
"0x0C84DE","B0%s","",""
"0x0C84E7","B0%s","",""
"0x0C84EC","Which country's information?","",""
"0x0C8509","JAPAN","",""
"0x0C850F","U.S.A.","",""
"0x0C8516","OTHER","",""
"0x0C8525","aD_%-12s ","",""
"0x0C852F","%-3s ","",""
"0x0C8535","%3s ","",""
"0x0C853A","%2d%5d%5d%5d","",""
"0x0C8547","%4d/%2d%3d/%2d%4d%3d/%2d ","",""
"0x0C8565","B1%3d ","",""
"0x0C856C","----------","",""
"0x0C8577","%4s Fleet","",""
"0x0C8581","Currently Unknown","",""
"0x0C8593","Ship In Service","",""
"0x0C85A3","%-12s ","",""
"0x0C85AA","%-3s ","",""
"0x0C85B0","%3s ","",""
"0x0C85B5","%2d%5d%5d%5d","",""
"0x0C85C2","%5d%6d%4d/%2d%4d%3d/%2d","",""
"0x0C85DE","B1%3d ","",""
"0x0C85E5"," %2d mo","",""
"0x0C85ED","warships in production","",""
"0x0C8612","%3d ","",""
"0x0C8617","sunken warship","",""
"0x0C862A","B1 %2d ","",""
"0x0C8632","%-13s","",""
"0x0C8638","%-12s","",""
"0x0C863E","%d%6d%4d%5d","",""
"0x0C864A","%4d mo","",""
"0x0C8651","submarines in production","",""
"0x0C866A","WARSHIP","",""
"0x0C8672","SUBMARINE","",""
"0x0C8686","IN SERVICE","",""
"0x0C8691","BUILDING","",""
"0x0C869A","SUNK","",""
"0x0C869F","WARSHIP","",""
"0x0C86A7","AIRCRAFT","",""
"0x0C86B0","TANK","",""
"0x0C86B5","SUBMARINE","",""
"0x0C86E2","Save No.%d.","",""
"0x0C86EF","Saving...","",""
"0x0C870B","C%cON  ","",""
"0x0C8713","C%cOFF","",""
"0x0C8721","C%cON ","",""
"0x0C8728","C%cSEL ","",""
"0x0C8730","C%cOFF","",""
"0x0C8748"," ENTER","",""
"0x0C874F","END GAME","",""
"0x0C8758","START OVER","",""
"0x0C8764","OcjcXc","",""
"0x0C876B","bDo you really want to quit?","",""
"0x0C8788","Return to the beginning?","",""
"0x0C87DB","C7%-18s","",""
"0x0C87EB","C2JAPAN","",""
"0x0C87F4","C1USA","",""
"0x0C87FA"," ENTER ","",""
"0x0C8802","SAVE","",""
"0x0C8807","QUIT","",""
"0x0C880C","SET-UP","",""
"0x0C8813","DIFFICULTY","",""
"0x0C8820","  debug    ","",""
"0x0C8841","dFd dfcCanceling delegated orders.","",""
"0x0C8864"," Select a fleet","",""
"0x0C8875","=%c%c","",""
"0x0C887E","B1%s","",""
"0x0C8889","%4s Fleet","",""
"0x0C8893"," Command","",""
"0x0C889C"," SAIL","",""
"0x0C88A2"," DRILL","",""
"0x0C88A9"," ORGANIZE","",""
"0x0C88B3"," ESCORT","",""
"0x0C88BB"," RE-ARM","",""
"0x0C88C3"," ORDER","",""
"0x0C88CA"," INFO","",""
"0x0C88D0"," Command","",""
"0x0C88D9"," FIX","",""
"0x0C88DE"," ORGANIZE","",""
"0x0C88E8"," SUPPLY","",""
"0x0C88F0"," DEBARK","",""
"0x0C88F8"," DEPART","",""
"0x0C8900"," ORDER","",""
"0x0C8907"," INFO","",""
"0x0C890F"," Command","",""
"0x0C8918"," DRILL","",""
"0x0C891F"," BOMB","",""
"0x0C8925"," ORGANIZE","",""
"0x0C892F"," ASSIGN","",""
"0x0C8937"," ESCORT","",""
"0x0C893F"," RE-ARM","",""
"0x0C8947"," ORDER","",""
"0x0C894E"," INFO","",""
"0x0C8956"," Division","",""
"0x0C8960","Ve.f","",""
"0x0C8978","%4s Marines","",""
"0x0C8984","%4s Army Div.","",""
"0x0C8992","%4s %s","",""
"0x0C8999","%4s Army Div.","",""
"0x0C89AB","C7%-14s","",""
"0x0C89B3","(%s %s)","",""
"0x0C89BB","%14s","",""
"0x0C89C0","%-12s","",""
"0x0C89C6","Force%9d","",""
"0x0C89D0","C5%-12s","",""
"0x0C89DB","%s %s","",""
"0x0C89E1","None","",""
"0x0C89E6","Duty %9s","",""
"0x0C89EF","Pts. %7d/1","",""
"0x0C89FE","Pts. %9s","",""
"0x0C8A07"," Command","",""
"0x0C8A10"," MOVE","",""
"0x0C8A16"," ASSIGN","",""
"0x0C8A1E"," BOARD","",""
"0x0C8A25"," ORDER","",""
"0x0C8A39","f>f%f^f","",""
"0x0C8A44"," Command","",""
"0x0C8A4D"," ORDER","",""
"0x0C8A54"," CANCEL","",""
"0x0C8A5C","DfbfMfffTf","",""
"0x0C8A6E"," FLEET","",""
"0x0C8A75"," AIR FORCE","",""
"0x0C8A80"," LAND FORCE","",""
"0x0C8A8C"," SUBMARINE","",""
"0x0C8A97"," Select Unit","",""
"0x0C8AC6","%-10s","",""
"0x0C8ACC","(%s)","",""
"0x0C8AD1","%14s","",""
"0x0C8AD6","%-10s","",""
"0x0C8ADC"," Select a unit","",""
"0x0C8B04","%4s Marines","",""
"0x0C8B10","%4s Army Div.","",""
"0x0C8B1F","Your orders will be executed.","",""
"0x0C8B3E","Will you advance","",""
"0x0C8B4F","the game?","",""
"0x0C8B59","Until what day of the month?","",""
"0x0C8B76","Quit demo game.","",""
"0x0C8B92","You cannot pass through land.","",""
"0x0C8BB0","You may not stop at that base.","",""
"0x0C8BCF","Will you stop at %s Base?","",""
"0x0C8BE9","There is no available harbor.","",""
"0x0C8C07","  CONFIRM ","",""
"0x0C8C12","You cannot wage an air attack.","",""
"0x0C8C31","Please enter the course.","",""
"0x0C8C4E","M4%2d/%2d","",""
"0x0C8C5B","Is this course OK?","",""
"0x0C8C6E","leave port","",""
"0x0C8C79","set sail","",""
"0x0C8C82","dock at port","",""
"0x0C8CB1","%-12s","",""
"0x0C8CBB","B5%d","",""
"0x0C8CCD","B=%2d","",""
"0x0C8CEF","M4%d","",""
"0x0C8D0D","%-12s","",""
"0x0C8D1C","B%c%-16s","",""
"0x0C8D25","C%d%2d","",""
"0x0C8D42","M4%d","",""
"0x0C8D4A","%-12s","",""
"0x0C8D55","B5%d","",""
"0x0C8D5B","C%c%d","",""
"0x0C8D62","C%c%d","",""
"0x0C8D69","C%c%d","",""
"0x0C8D70","C0%d","",""
"0x0C8D83","B=%2d","",""
"0x0C8D89","C0/%2d","",""
"0x0C8D91","C%c%2d","",""
"0x0C8D98","C0/%2d","",""
"0x0C8DA0","C%c%2d","",""
"0x0C8DA7","C0/%2d","",""
"0x0C8DB5","%3d%%","",""
"0x0C8DC1","Spd %2d","",""
"0x0C8DC9","%4s Fleet","",""
"0x0C8DDE","B<%-10s","",""
"0x0C8DE6","None","",""
"0x0C8DEB","Materials","",""
"0x0C8DF5","%s Army Div.","",""
"0x0C8E02","%s %s","",""
"0x0C8E08","Commander","",""
"0x0C8E12","%-12s ","",""
"0x0C8E19","%-14s","",""
"0x0C8E1F","Duty","",""
"0x0C8E2F","None","",""
"0x0C8E34","%-12s","",""
"0x0C8E3A","Target: ","",""
"0x0C8E43","%-12s","",""
"0x0C8E49","%d-%d","",""
"0x0C8E4F","Area","",""
"0x0C8E54","%s %s","",""
"0x0C8E5A","%-12s","",""
"0x0C8E60","Transport","",""
"0x0C8E71","1st: ","",""
"0x0C8E77","2nd: ","",""
"0x0C8E7D","Form.","",""
"0x0C8EA6","Not armed with weapons.","",""
"0x0C8EBE","ENTER","",""
"0x0C8EC8","B<%-12s","",""
"0x0C8ED0","%s Class","",""
"0x0C8ED9","%-8s %-14s","",""
"0x0C8EE8","B5%d","",""
"0x0C8EFA","B=%2d/%2d","",""
"0x0C8F04","%2d/%2d","",""
"0x0C8F0C","%2d/%2d","",""
"0x0C8F14","%2d/%2d","",""
"0x0C8F1C","%2d/%2d","",""
"0x0C8F24","%2d/99","",""
"0x0C8F32","B<%-16s","",""
"0x0C8F3E","B=%2d","",""
"0x0C8F57","%-16s %2d","",""
"0x0C8F61","%19d","",""
"0x0C8F66"," EXECUTE ","",""
"0x0C8F70"," CANCEL ","",""
"0x0C8F92"," ENTER ","",""
"0x0C8F9A","There are no air forces.","",""
"0x0C8FB8","B5%-16s","",""
"0x0C8FC4","B=%2d","",""
"0x0C8FD5","%-16s %2d","",""
"0x0C8FDF","%19d","",""
"0x0C8FEB","Airfield 1","",""
"0x0C8FF6","Airfield 2","",""
"0x0C900D","B%c%-16s","",""
"0x0C9016","C%d%2d","",""
"0x0C901D"," A.F.","",""
"0x0C9031","Airfield 1","",""
"0x0C903C","Airfield 2","",""
"0x0C9047","Commander","",""
"0x0C9051","%-12s ","",""
"0x0C9058","%-12s","",""
"0x0C905E","Duty","",""
"0x0C906E","None","",""
"0x0C9076","%s A.F. Airfield %d","",""
"0x0C90A6","X@,}Training is not necessary.","",""
"0x0C90C5"," Select Unit","",""
"0x0C90E2"," %4s Marines","",""
"0x0C90EF"," %4s Army Div.","",""
"0x0C90FE","%s %s has landed.","",""
"0x0C9110","%s Army Div. has landed.","",""
"0x0C912A","What will you organize?","",""
"0x0C9142","Where will you move the ship?","",""
"0x0C9160","*mrm","",""
"0x0C9173","lThe fleet will be divided.","",""
"0x0C918F","Warship","",""
"0x0C9197","Airplane","",""
"0x0C91A0"," EXECUTE ","",""
"0x0C91AA"," CANCEL ","",""
"0x0C91CC","%s fleet","",""
"0x0C91D5","Warship","",""
"0x0C91DD","Airplane","",""
"0x0C91E6","%ss were organized","",""
"0x0C91F9","at the %s.","",""
"0x0C9204","%s fleet","",""
"0x0C920D","%s fleet","",""
"0x0C9216","Warship","",""
"0x0C921E","Airplane","",""
"0x0C9234","%s Transport","",""
"0x0C9245","B1%4s Fleet  ","",""
"0x0C9253","%4s Fleet","",""
"0x0C926A","Please assign your transports.","",""
"0x0C929E","B1%4s Fleet   100   ","",""
"0x0C92B3","%4s Fleet","",""
"0x0C92C0","(   %)      1     (   %)","",""
"0x0C92F0","Please distribute materials.","",""
"0x0C930D"," Organization","",""
"0x0C931B"," FORMATION ","",""
"0x0C9327"," SCUTTLE","",""
"0x0C9330"," FLEET","",""
"0x0C933D","oBo'oFo0o","",""
"0x0C9354"," FLEET A.F.","",""
"0x0C9360"," BASE A.F.","",""
"0x0C9384"," SWITCH ","",""
"0x0C938D"," MOVE ","",""
"0x0C9394"," ENTER ","",""
"0x0C93A8","B1%-16s","",""
"0x0C93B0","%-16s","",""
"0x0C93B6","#Pl     Lvl","",""
"0x0C93E0","Airfield 1","",""
"0x0C93EB","Airfield 2","",""
"0x0C93F6","Airfield 1","",""
"0x0C9401","Airfield 2","",""
"0x0C9417"," %2s %-12s ","",""
"0x0C9423","%-5s","",""
"0x0C9429","%-12s ","",""
"0x0C9430","%3d/%1d%8d%9d  ","",""
"0x0C9440","None","",""
"0x0C9445","%d/8  %-12s","",""
"0x0C9452","Which ship will you scuttle?","",""
"0x0C946F","The %s %s will be scuttled.","",""
"0x0C948C"," EXECUTE ","",""
"0x0C9496"," CANCEL ","",""
"0x0C94B8","   ENTER   ","",""
"0x0C94D2","Select what you will fix.","",""
"0x0C94EC","What will you do?","",""
"0x0C94FE","Which ship will you fix?","",""
"0x0C9532","%-20s","",""
"0x0C9538"," Select one.","",""
"0x0C9545"," QUICK","",""
"0x0C954C"," TOTAL","",""
"0x0C9553"," EQUIP","",""
"0x0C955A","8q`qEqdqLqhqSq","",""
"0x0C9575","%-12s","",""
"0x0C957B","Repair","",""
"0x0C9582","Equip ","",""
"0x0C958D","B1%s","",""
"0x0C95BF","Mat'l %5d  Budget %5d","",""
"0x0C95D5","There are no available docks.","",""
"0x0C95FB","%-16s%3d","",""
"0x0C960A","B%c%-16s %2d","",""
"0x0C961F","%-16s %2d","",""
"0x0C962E","B%c%-16s %2d","",""
"0x0C9643","%-16s %2d","",""
"0x0C9651","B<Base Materials %5d","",""
"0x0C9666","Reserved Trans. %4d","",""
"0x0C967A","Base's Trans.   %4d","",""
"0x0C968E","There are no transports.","",""
"0x0C96A7"," MATERIALS","",""
"0x0C96B2"," 1ST TRANSPORT","",""
"0x0C96C1"," 2ND TRANSPORT","",""
"0x0C96D0","What will you supply?","",""
"0x0C96E6"," Supply","",""
"0x0C96EE"," MATERIALS","",""
"0x0C96F9"," AIRCRAFT","",""
"0x0C9714","Which will you supply?","",""
"0x0C972C","%s %s","",""
"0x0C9732","%s Army Div.","",""
"0x0C973F","%s will move to %s.","",""
"0x0C9754"," Destination","",""
"0x0C9761","Post","",""
"0x0C9766","Base","",""
"0x0C976B"," %-11s %4s (%3s)","",""
"0x0C977C","Where will you move?","",""
"0x0C9791","%s %s","",""
"0x0C9797","%s Army Div.","",""
"0x0C97A4","The %s arrived at %s.","",""
"0x0C97BA"," Boarding","",""
"0x0C97C4","1st Trans","",""
"0x0C97CE","2nd Trans","",""
"0x0C97E8","%s Fleet","",""
"0x0C97F1","%s %s","",""
"0x0C97F7","%s Army Div.","",""
"0x0C9804","The %s will board the %s.","",""
"0x0C981F"," Board","",""
"0x0C9826"," %4s Fleet","",""
"0x0C9831","%s %s","",""
"0x0C9837","%s Army Div.","",""
"0x0C9844","Finished supplying aircraft.","",""
"0x0C9862","Which area will you search?","",""
"0x0C987E","You don't have any scouts.","",""
"0x0C989A"," Command","",""
"0x0C98A3"," SEARCH","",""
"0x0C98AB"," SHELL","",""
"0x0C98B2"," STRIKE","",""
"0x0C98BA"," RE-ARM","",""
"0x0C98C2"," ORDER","",""
"0x0C98C9"," INFO","",""
"0x0C98CF","Not delegated.","",""
"0x0C98DE","Canceling delegated orders.","",""
"0x0C98FA"," Command","",""
"0x0C9903"," SEARCH","",""
"0x0C990B"," RE-ARM","",""
"0x0C9913"," STRIKE","",""
"0x0C991B"," ORDER","",""
"0x0C9922"," INFO","",""
"0x0C9939","u>u""u|u","",""
"0x0C9944","Canceling delegated orders.","",""
"0x0C9962"," Command","",""
"0x0C996B"," ATTACK","",""
"0x0C9973"," ORDER","",""
"0x0C998A"," Command","",""
"0x0C9993"," ORDER","",""
"0x0C999A"," CANCEL","",""
"0x0C99B2","Canceling delegated orders.","",""
"0x0C99D0","gun attack","",""
"0x0C99DB","air strike","",""
"0x0C99EB","u*u%s Base","",""
"0x0C99F6","%s Post","",""
"0x0C9A05"," Choose a target.","",""
"0x0C9A17"," BASE","",""
"0x0C9A1D"," FLEET","",""
"0x0C9A34"," When? ","",""
"0x0C9A3C"," DAY","",""
"0x0C9A41"," NIGHT","",""
"0x0C9A48","4vNv<vRvAv","",""
"0x0C9A58","Enter the gun attack target.","",""
"0x0C9A75","Enter the air strike target.","",""
"0x0C9A99","uThere are no air forces.","",""
"0x0C9ABF","%s will attack %s.","",""
"0x0C9AD3","There are no enemy forces.","",""
"0x0C9AEE"," ENTIRE AIR FORCE","",""
"0x0C9B00","Select the fleet.","",""
"0x0C9B12","dock","",""
"0x0C9B19","w&vharbor","",""
"0x0C9B27","wairfield","",""
"0x0C9B32","(w&wbudget","",""
"0x0C9B3D","materials","",""
"0x0C9B48","We are building %s right now.","",""
"0x0C9B66","You cannot build any more %ss.","",""
"0x0C9B86","You cannot build %ss.","",""
"0x0C9B9C","a %s","",""
"0x0C9BA1","a %s","",""
"0x0C9BA6","a %s","",""
"0x0C9BAB","a %s","",""
"0x0C9BB0","an %s","",""
"0x0C9BB6","an %s","",""
"0x0C9BBD","C0%2d","",""
"0x0C9BC3","Base Trans.","",""
"0x0C9BCF","Navy Trans.","",""
"0x0C9BDC","C0%5d","",""
"0x0C9BE2","Base Mat'l","",""
"0x0C9BED","Navy Mat'l","",""
"0x0C9BF8","move transports","",""
"0x0C9C08","move materials","",""
"0x0C9C17","build a harbor","",""
"0x0C9C26","build a dock","",""
"0x0C9C33","build an airfield","",""
"0x0C9C4F","xTx&xXx3x4wWill you %s?","",""
"0x0C9C67"," (Budget:%d Materials:%d)","",""
"0x0C9C81","Which base will you operate?","",""
"0x0C9CBC","M4%s","",""
"0x0C9CD7","=%c%c","",""
"0x0C9CE4","B1%s","",""
"0x0C9CEF"," ENTER ","",""
"0x0C9CF7"," EXECUTE ","",""
"0x0C9D01","   CONFIRM   ","",""
"0x0C9D5E","All planes ","",""
"0x0C9D6B","%d plane%s ","",""
"0x0C9D78","crashed!","",""
"0x0C9D81","were","",""
"0x0C9D8B","shot down!","",""
"0x0C9D96","P.T.O. II","",""
"0x0C9DA0","TEKE2WIN.HLP","",""
"0x0C9DB0","Exit P.T.O. II?","",""
"0x0C9DC0","P.T.O. II Execution error","",""
"0x0C9DDA","P.T.O. II Execution error","",""
"0x0C9DF4","AppVersion","",""
"0x0C9DFF","APPMENU","",""
"0x0C9E12","avivideo","",""
"0x0C9E1B","Unable to open Movie","",""
"0x0C9E30","A:\\TEKE2WIN.HLP","",""
"0x0C9E40","A:\\%s","",""
"0x0C9E5A","grpseg","",""
"0x0C9E61","grpseg2","",""
"0x0C9E69","readseg","",""
"0x0C9E71","grpseg","",""
"0x0C9E78","pacseg","",""
"0x0C9E7F","winseg","",""
"0x0C9E86","brgseg","",""
"0x0C9E8D","rumseg","",""
"0x0C9E94","mmapseg","",""
"0x0C9E9C","wakseg","",""
"0x0C9EA3","MIDI Buf","",""
"0x0C9EAC","nupseg","",""
"0x0C9F00","_C_FILE_INFO=","",""
"0x0CA024"," |""|&|$|","",""
"0x0CA02E","(|*|0|","",""
"0x0CA040",".|:|F|","",""
"0x0CA048","B|@|H|J|L|P|N|","",""
"0x0CA060","\\|d|f|","",""
"0x0CA068","b|h|`|l|","",""
"0x0CA072","n|r|t|","",""
"0x0CA07A","x|v|||~|","",""
"0x0CA124","""} }&}","",""
"0x0CA136","4}0}","",""
"0x0CA13C","8}:}","",""
"0x0CA142",">}<}","",""
"0x0CA14C","J}D}","",""
"0x0CA158","T}V}","",""
"0x0CA15D","|X}\\}^}b}d}f}h}","",""
"0x0CA172","j}p}r}v}x}z}","",""
"0x0CA198","^E`}","",""
"0x0CA211","~<<NMSG>>","",""
"0x0CA21C","R6025","",""
"0x0CA223","- pure virtual function call","",""
"0x0CA244","R6000","",""
"0x0CA24B","- stack overflow","",""
"0x0CA260","R6003","",""
"0x0CA267","- integer divide by 0","",""
"0x0CA281","R6009","",""
"0x0CA288","- not enough space for environment","",""
"0x0CA2AF","R6018","",""
"0x0CA2B6","- unexpected heap error","",""
"0x0CA2D2","R6020","",""
"0x0CA2D9","- unexpected QuickWin error","",""
"0x0CA2F9","R6008","",""
"0x0CA300","- not enough space for arguments","",""
"0x0CA325","R6021","",""
"0x0CA32C","- no main procedure","",""
"0x0CA349","run-time error ","",""
"0x0CA35B","R6002","",""
"0x0CA362","- floating-point support not loaded","",""
"0x0CBA08","E&xit","",""
"0x0CBA10","&Help","",""
"0x0CBA1A","&Contents","",""
"0x0CBA28","&Search By Keyword","",""
"0x0CBA44","&How To Use Help","",""
"0x0CBA59","&About Version Information","",""
"0x0CBC0F","P.T.O. II","",""
"0x0CBC1B","FixedSys","",""
"0x0CBC59","Pacific Theater of Operations II","",""
"0x0CBC8A","Version 1.0","",""
"0x0CBCA6","(C) Copyright KOEI Corporation 1995","",""
"0x0CBE04","VS_VERSION_INFO","",""
"0x0CBE4C","StringFileInfo","",""
"0x0CBE60","041103A4","",""
"0x0CBE70","CompanyName","",""
"0x0CBE7C","KOEI CO., LTD.","",""
"0x0CBE90","FileDescription","",""
"0x0CBEB4","FileVersion","",""
"0x0CBEC8","InternalName","",""
"0x0CBED8","TEKE2WIN","",""
"0x0CBEE8","LegalCopyright","",""
"0x0CBEF8","Copyright(C) 1993 KOEI CO., LTD.","",""
